ID,Age,Customer_Segment,Region,Preferred_Channel,Employment_Status,Annual_Income,Spending_Score,Savings_Amount,Loan_Amount,Years_with_Bank,Transaction_Count,Online_Purchases,In_Person_Purchases,Customer_Tenure,Credit_Score,Avg_Transaction_Value,Num_Bounced_Checks,Account_Balance,Referral_Count,Loyalty_Score,Has_Credit_Card,Has_Loan,target
7726,41,Platinum,West,Branch,Self-Employed,43422.13,8,8905.41,43376.87,11,30,11,14,5,28.27,6.87,1,4241.68,6,8.0,1.0,0.0,1.0
7727,43,Gold,West,Online,Retired,42275.92,75,8218.2,26252.63,3,27,4,22,12,400.46,95.14,0,4670.03,0,7.0,1.0,0.0,1.0
7728,38,Silver,West,Online,Unemployed,52408.84,26,25528.16,24735.21,28,29,10,18,6,382.9,46.21,0,5943.79,1,3.0,1.0,1.0,1.0
7729,58,Silver,South,Phone,Employed,61790.26,83,3334.45,27199.27,27,30,10,18,8,307.07,69.38,0,1984.69,4,7.0,0.0,0.0,1.0
7730,18,Silver,South,Phone,Unemployed,58411.42,42,14569.42,17742.82,2,32,5,23,14,279.67,55.63,0,7695.76,2,5.0,1.0,1.0,1.0
7731,69,Silver,East,Online,Self-Employed,51827.67,93,7354.0,25006.01,3,40,11,17,14,317.85,34.84,0,2765.09,2,1.0,0.0,1.0,0.0
7732,33,Bronze,East,Branch,Unemployed,47192.52,93,15854.15,10659.96,15,29,14,21,12,526.62,61.84,0,5115.67,3,4.0,0.0,0.0,1.0
7733,40,Bronze,West,Phone,Retired,59733.23,42,20515.48,19357.41,4,28,8,25,9,207.7,28.74,0,3998.81,3,3.0,0.0,0.0,1.0
7734,26,Bronze,West,Online,Unemployed,50367.2,58,2127.61,27585.37,21,30,12,20,6,154.75,45.07,0,6009.88,5,9.0,0.0,0.0,1.0
7735,29,Gold,West,Phone,Unemployed,60308.58,20,1504.66,17306.6,26,22,6,13,13,363.01,83.13,0,5597.37,3,4.0,1.0,0.0,0.0
7736,52,Platinum,East,Phone,Employed,32344.53,44,2133.62,12318.09,13,39,7,19,10,346.9,33.88,0,4892.49,0,10.0,0.0,0.0,0.0
7737,29,Silver,West,Phone,Employed,60398.26,56,26070.33,27057.39,27,26,10,15,12,273.33,56.57,0,6729.15,4,4.0,0.0,1.0,1.0
7738,68,Gold,North,Online,Self-Employed,48759.53,46,14977.62,34752.07,25,30,13,23,7,379.59,56.77,1,613.05,0,5.0,0.0,1.0,1.0
7739,30,Silver,East,Branch,Retired,40838.56,34,8383.19,13083.31,14,32,8,22,2,363.06,73.89,0,8098.49,0,6.0,1.0,1.0,0.0
7740,60,Bronze,North,Branch,Self-Employed,28837.97,62,21111.04,15898.86,27,26,14,30,6,206.09,26.99,0,2931.17,2,6.0,1.0,1.0,0.0
7741,65,Gold,West,Phone,Retired,55411.34,43,28360.35,27417.42,8,30,10,23,12,364.53,71.28,0,4490.59,2,4.0,0.0,1.0,1.0
7742,45,Bronze,South,Branch,Retired,53170.95,66,11666.67,15248.81,22,24,5,12,9,160.66,50.25,0,9706.09,1,10.0,1.0,1.0,1.0
7743,40,Silver,North,Phone,Employed,60363.66,81,10446.89,31212.72,29,31,8,15,1,165.91,35.49,1,12489.54,2,4.0,0.0,0.0,1.0
7744,65,Silver,East,Online,Unemployed,65073.95,32,11686.23,6787.11,26,28,16,22,10,267.53,48.0,0,7356.56,1,4.0,1.0,0.0,1.0
7745,42,Platinum,North,Online,Unemployed,73327.98,70,9278.83,8613.76,1,27,10,22,13,275.22,65.49,0,1795.6,2,3.0,1.0,0.0,1.0
7746,46,Silver,East,Online,Employed,47537.76,78,5001.74,31484.91,10,21,13,18,2,286.5,74.66,1,7999.34,3,4.0,0.0,0.0,0.0
7747,46,Bronze,West,Phone,Self-Employed,64867.87,30,4861.67,10114.87,17,30,11,12,6,313.31,43.71,0,1801.39,3,9.0,1.0,0.0,1.0
7748,68,Silver,North,Branch,Unemployed,33902.15,84,18975.0,23481.57,17,43,6,17,13,225.41,83.54,1,9078.3,0,9.0,0.0,0.0,0.0
7749,48,Platinum,South,Online,Self-Employed,47532.28,76,4447.52,26337.33,25,32,7,18,13,370.33,69.74,0,6554.61,1,7.0,0.0,0.0,0.0
7750,25,Platinum,North,Phone,Unemployed,60050.75,87,6468.62,21590.69,14,32,7,26,9,379.29,73.79,0,0.0,3,4.0,1.0,1.0,1.0
7751,45,Bronze,South,Branch,Self-Employed,46704.96,45,3096.95,16537.63,18,29,8,25,5,293.04,56.77,0,5866.09,3,5.0,0.0,0.0,1.0
7752,20,Gold,East,Branch,Retired,60048.27,87,17188.6,4564.19,19,31,8,19,1,245.97,88.23,0,7800.64,2,9.0,0.0,0.0,0.0
7753,40,Silver,West,Branch,Retired,80897.68,37,5793.0,14686.52,17,33,12,18,2,319.44,63.54,1,6275.12,3,1.0,1.0,0.0,1.0
7754,52,Platinum,West,Phone,Unemployed,19789.05,14,9748.59,28453.89,17,27,8,28,4,342.68,36.75,0,5044.71,3,5.0,0.0,1.0,0.0
7755,41,Silver,South,Phone,Self-Employed,57100.05,74,4046.86,38950.5,7,32,10,23,2,327.23,67.55,0,1181.36,1,10.0,0.0,1.0,1.0
7756,28,Silver,East,Phone,Self-Employed,28899.21,17,5563.44,39359.98,11,26,10,25,3,20.0,91.73,0,692.21,2,3.0,1.0,0.0,0.0
7757,31,Gold,West,Online,Retired,27660.74,35,9034.25,7012.63,3,29,12,18,1,176.83,57.2,0,0.0,0,8.0,0.0,0.0,0.0
7758,30,Platinum,East,Phone,Self-Employed,59382.14,81,13061.53,32545.71,26,23,5,18,14,382.77,35.23,1,8726.25,4,10.0,0.0,0.0,1.0
7759,44,Silver,South,Online,Employed,47357.99,2,5485.5,28122.21,9,29,7,16,3,225.16,10.89,0,4208.72,2,5.0,1.0,1.0,1.0
7760,44,Platinum,South,Online,Self-Employed,66125.32,16,873.86,13827.26,4,28,7,24,8,238.76,52.84,0,3557.18,1,6.0,1.0,1.0,1.0
7761,34,Bronze,North,Online,Retired,59670.35,14,7892.7,13129.76,12,43,12,23,14,559.48,70.21,1,2969.79,2,5.0,0.0,1.0,1.0
7762,57,Bronze,West,Phone,Employed,88591.29,78,14372.68,5581.72,3,33,12,20,7,437.0,5.0,1,1063.22,3,8.0,1.0,0.0,0.0
7763,41,Silver,West,Online,Employed,33722.88,43,7871.78,21337.98,23,32,13,19,5,75.6,30.89,1,641.77,0,3.0,0.0,0.0,0.0
7764,56,Platinum,North,Phone,Self-Employed,56900.63,83,1402.71,19233.94,21,31,10,23,10,398.89,43.9,0,7476.75,1,10.0,0.0,1.0,1.0
7765,23,Silver,South,Phone,Retired,26384.87,32,20762.71,27581.84,8,26,8,12,12,324.27,59.93,0,10002.59,5,1.0,0.0,0.0,0.0
7766,24,Platinum,South,Online,Retired,67005.33,80,20506.42,19590.51,25,26,12,20,3,166.53,75.62,0,2697.16,4,2.0,0.0,0.0,1.0
7767,61,Gold,South,Online,Employed,37236.74,38,5350.72,26106.86,1,27,12,17,4,312.56,9.93,1,3270.65,3,9.0,0.0,1.0,0.0
7768,45,Gold,East,Phone,Retired,59828.5,71,13749.0,5041.92,8,42,11,15,2,109.12,50.99,0,6784.89,2,7.0,0.0,1.0,1.0
7769,42,Gold,West,Phone,Employed,63612.98,21,1342.14,31010.51,17,34,10,21,7,449.77,5.19,1,3150.76,2,3.0,1.0,0.0,0.0
7770,33,Silver,West,Online,Employed,74184.67,88,5095.3,0.0,26,29,11,24,2,91.96,99.8,0,7317.46,1,7.0,0.0,0.0,0.0
7771,36,Gold,South,Online,Unemployed,32870.21,4,12416.66,24146.92,25,33,10,19,10,424.91,68.47,0,5537.93,4,5.0,1.0,0.0,0.0
7772,48,Gold,South,Branch,Self-Employed,55701.01,63,17039.23,14929.68,16,21,7,19,8,364.69,61.19,0,4625.13,0,9.0,1.0,1.0,1.0
7773,49,Bronze,South,Online,Retired,60337.47,35,16549.83,10510.5,26,22,13,25,13,404.15,29.21,0,237.68,1,2.0,1.0,1.0,1.0
7774,52,Platinum,West,Branch,Employed,51524.84,87,0.0,21746.46,27,33,9,22,12,193.26,28.76,1,2131.59,2,8.0,1.0,1.0,1.0
7775,22,Platinum,West,Branch,Self-Employed,45271.0,17,1220.4,17203.33,6,31,5,16,5,319.51,48.52,0,1996.68,3,10.0,0.0,0.0,0.0
7776,33,Gold,South,Phone,Employed,52129.84,86,6073.1,26532.1,25,28,8,15,1,347.33,38.78,0,3742.98,1,8.0,0.0,0.0,1.0
7777,40,Platinum,East,Phone,Self-Employed,57583.08,97,15615.66,19313.95,19,24,13,12,1,361.36,110.54,0,3729.21,3,7.0,1.0,1.0,1.0
7778,69,Bronze,North,Branch,Employed,48258.94,19,10742.61,6825.62,16,24,16,19,13,271.06,60.51,0,0.0,3,4.0,0.0,0.0,1.0
7779,34,Bronze,North,Branch,Retired,63451.96,22,25644.67,18860.34,18,30,8,22,14,300.85,49.15,0,5961.17,7,1.0,0.0,1.0,1.0
7780,32,Gold,North,Online,Unemployed,64556.94,83,23327.73,32688.36,0,28,13,18,14,294.06,54.93,1,7249.59,1,10.0,0.0,0.0,0.0
7781,35,Bronze,West,Branch,Unemployed,53076.13,82,417.88,23564.33,13,25,6,17,9,200.81,32.92,0,2069.28,1,1.0,1.0,0.0,1.0
7782,35,Platinum,West,Online,Unemployed,69998.16,38,8189.5,12703.94,6,31,12,17,13,278.23,45.21,0,8448.63,2,3.0,1.0,0.0,1.0
7783,56,Silver,North,Phone,Employed,64198.66,13,22648.78,43818.2,27,32,11,17,1,378.92,50.0,0,8974.5,1,8.0,1.0,1.0,0.0
7784,45,Platinum,North,Online,Self-Employed,49401.58,29,11218.07,36904.83,24,30,6,21,9,403.56,74.78,1,8057.47,2,3.0,1.0,0.0,1.0
7785,49,Silver,East,Phone,Retired,56967.01,75,22490.01,23411.99,27,27,7,20,12,217.19,62.87,0,4446.22,1,9.0,1.0,0.0,1.0
7786,33,Gold,West,Branch,Retired,42859.73,72,4856.46,31427.77,20,24,10,16,9,317.56,78.56,0,6685.26,2,10.0,1.0,1.0,0.0
7787,34,Silver,West,Branch,Employed,80811.43,80,9214.26,8602.54,25,30,9,22,1,150.42,5.0,0,2204.31,2,7.0,1.0,1.0,1.0
7788,22,Bronze,North,Branch,Unemployed,56784.35,30,13541.3,16907.01,13,21,6,24,6,293.04,20.79,0,1801.14,2,6.0,1.0,1.0,1.0
7789,37,Platinum,East,Online,Employed,57199.1,21,19231.38,11272.96,19,30,13,15,14,236.43,125.45,0,4052.6,2,6.0,0.0,1.0,1.0
7790,63,Silver,East,Phone,Self-Employed,36153.91,40,12181.07,34620.23,23,26,12,22,2,268.24,75.61,1,0.0,1,7.0,0.0,0.0,0.0
7791,21,Platinum,North,Phone,Unemployed,59061.46,44,10251.23,25833.46,20,26,11,19,8,279.79,20.35,0,5438.76,0,10.0,1.0,0.0,1.0
7792,39,Gold,North,Phone,Employed,44144.08,24,0.0,6990.91,10,30,7,22,12,621.47,66.62,0,6249.32,3,5.0,0.0,0.0,1.0
7793,28,Gold,West,Phone,Self-Employed,85481.12,26,14463.4,19296.84,27,28,9,20,9,445.53,31.41,0,2928.9,2,10.0,0.0,0.0,0.0
7794,36,Bronze,North,Phone,Unemployed,76917.87,55,4951.18,44390.46,12,33,7,24,6,118.25,24.85,0,6448.66,2,7.0,1.0,1.0,1.0
7795,32,Gold,South,Online,Retired,46464.33,78,4838.92,32012.8,18,26,10,22,3,471.3,83.03,0,7542.15,1,3.0,0.0,1.0,0.0
7796,34,Silver,East,Phone,Self-Employed,52099.73,69,20006.0,25989.92,3,34,3,16,1,358.44,30.06,0,4096.5,1,7.0,1.0,1.0,0.0
7797,67,Gold,North,Branch,Retired,49515.85,22,1981.97,52929.1,6,31,13,25,7,445.75,29.56,1,5647.28,3,6.0,1.0,1.0,1.0
7798,61,Bronze,South,Phone,Self-Employed,51389.41,99,14128.32,26847.05,25,33,7,22,11,456.64,58.31,0,5601.01,0,10.0,0.0,0.0,0.0
7799,69,Platinum,East,Branch,Unemployed,67074.22,42,2684.09,29660.53,11,26,9,21,1,288.61,36.93,1,5736.54,2,10.0,0.0,0.0,1.0
7800,33,Gold,South,Online,Employed,43404.77,9,2235.13,1729.82,27,36,13,26,12,274.97,86.04,0,4978.3,1,10.0,0.0,1.0,1.0
7801,61,Silver,North,Branch,Employed,22278.35,71,7083.83,14762.19,0,23,14,17,13,232.66,52.2,0,3757.83,2,5.0,1.0,0.0,0.0
7802,63,Bronze,East,Phone,Employed,41992.33,87,19191.05,17463.04,27,29,9,23,3,241.38,67.99,0,2405.93,2,5.0,0.0,0.0,0.0
7803,49,Silver,South,Online,Self-Employed,43907.73,84,16292.75,4772.23,12,30,13,23,10,160.54,68.26,0,7559.85,6,1.0,1.0,1.0,1.0
7804,22,Bronze,West,Online,Employed,35748.43,35,18355.2,26168.89,19,25,11,17,4,25.05,41.38,0,5515.6,5,9.0,0.0,0.0,0.0
7805,53,Gold,East,Online,Employed,26782.98,70,3583.53,26051.67,16,24,11,17,11,284.71,64.87,0,299.44,1,9.0,0.0,1.0,0.0
7806,44,Bronze,West,Phone,Self-Employed,78011.93,82,16165.9,19654.31,25,34,13,22,4,312.23,66.38,0,3850.83,1,2.0,1.0,0.0,1.0
7807,21,Bronze,North,Branch,Self-Employed,48831.38,26,8496.2,15060.34,5,44,4,17,2,248.1,35.46,0,0.0,2,1.0,1.0,0.0,0.0
7808,26,Gold,West,Branch,Unemployed,80096.13,40,7997.03,12822.98,18,35,12,23,9,135.12,6.13,0,9601.94,2,8.0,1.0,0.0,1.0
7809,22,Silver,East,Phone,Self-Employed,46691.56,38,10002.32,16907.0,4,34,9,26,10,345.86,52.4,0,3409.08,1,2.0,0.0,0.0,1.0
7810,35,Bronze,South,Phone,Unemployed,67648.0,15,6160.38,17486.12,5,36,8,27,6,441.18,49.5,1,3610.14,2,9.0,0.0,0.0,1.0
7811,31,Gold,East,Phone,Unemployed,68652.04,90,6438.62,22493.66,12,34,12,23,12,313.09,53.86,0,7126.52,0,1.0,1.0,0.0,1.0
7812,60,Bronze,South,Branch,Employed,25081.93,10,18900.37,25890.87,26,35,10,17,13,284.41,68.82,1,8239.09,5,4.0,1.0,0.0,0.0
7813,30,Gold,West,Phone,Employed,53757.71,2,14263.16,14608.1,15,35,8,27,5,214.32,58.44,0,4979.82,1,4.0,0.0,0.0,0.0
7814,44,Platinum,South,Phone,Retired,43535.06,13,0.0,25178.08,11,27,6,21,3,262.45,12.54,1,5240.69,0,5.0,0.0,1.0,0.0
7815,22,Platinum,South,Online,Employed,47256.48,85,17149.37,16163.98,20,27,10,10,8,104.49,60.55,0,4119.42,2,3.0,1.0,0.0,0.0
7816,22,Gold,West,Online,Self-Employed,23551.45,93,14228.96,35046.93,27,34,10,18,2,157.77,68.35,0,7563.82,2,10.0,1.0,1.0,0.0
7817,43,Silver,West,Branch,Self-Employed,64969.31,56,6090.21,22137.37,11,27,9,31,14,330.3,51.49,0,2367.74,2,3.0,1.0,0.0,0.0
7818,38,Bronze,West,Online,Employed,68883.29,50,1994.18,20139.95,11,21,7,25,12,329.65,63.39,1,2979.67,4,1.0,0.0,1.0,0.0
7819,29,Platinum,North,Phone,Employed,37235.37,50,25761.36,17353.41,9,28,9,19,9,368.3,16.29,0,3611.29,2,7.0,0.0,0.0,0.0
7820,68,Silver,West,Phone,Self-Employed,64642.08,17,0.0,15346.08,22,33,5,16,11,225.18,34.32,0,8004.56,1,1.0,1.0,0.0,1.0
7821,36,Bronze,West,Phone,Unemployed,43472.1,74,2916.52,19315.18,11,33,5,18,14,241.39,61.02,0,5872.98,5,10.0,0.0,1.0,1.0
7822,31,Platinum,North,Branch,Retired,43134.85,44,8554.63,10460.95,13,25,6,18,12,422.22,49.37,0,11561.58,3,10.0,1.0,0.0,0.0
7823,37,Platinum,South,Online,Retired,84137.38,11,18192.07,9194.55,23,20,15,22,2,172.37,110.91,0,4227.45,0,2.0,0.0,1.0,1.0
7824,32,Gold,West,Phone,Unemployed,37477.55,64,7668.33,17070.73,28,25,6,14,14,143.06,36.03,0,3849.57,1,2.0,1.0,0.0,0.0
7825,38,Bronze,East,Online,Retired,52006.41,76,7792.05,21939.31,9,26,9,18,8,303.38,79.55,0,1801.12,3,3.0,1.0,0.0,1.0
7826,61,Silver,West,Online,Employed,61928.51,61,0.0,32320.99,6,33,4,22,11,262.03,65.74,0,6573.74,1,1.0,1.0,0.0,0.0
7827,60,Silver,West,Online,Employed,52209.47,83,6997.78,42916.34,6,21,13,22,4,341.29,45.74,0,5602.75,3,2.0,1.0,0.0,1.0
7828,44,Silver,North,Online,Employed,48344.53,10,12445.42,21520.88,21,35,8,17,2,220.77,86.18,0,7477.31,2,2.0,0.0,0.0,0.0
7829,22,Bronze,East,Branch,Retired,49731.58,4,11647.63,18037.97,8,30,5,25,10,167.32,38.19,0,6235.9,3,10.0,1.0,1.0,0.0
7830,52,Silver,South,Branch,Unemployed,68532.26,24,11646.14,8548.22,5,33,13,23,11,246.1,18.51,1,5203.57,4,1.0,0.0,1.0,0.0
7831,54,Silver,South,Branch,Employed,47211.13,44,10641.36,25296.87,17,23,15,22,9,210.71,43.65,0,7619.69,1,5.0,1.0,1.0,1.0
7832,67,Silver,East,Phone,Unemployed,35091.19,71,5027.68,35941.91,8,35,7,14,9,275.51,34.69,0,2327.38,2,6.0,0.0,0.0,0.0
7833,49,Gold,West,Phone,Self-Employed,55517.29,27,13265.02,3229.39,18,43,13,18,4,228.17,26.23,0,7170.75,1,7.0,1.0,0.0,1.0
7834,33,Gold,North,Phone,Self-Employed,48572.78,4,7955.34,18197.39,14,38,8,18,14,389.94,69.14,0,4669.56,1,8.0,1.0,0.0,1.0
7835,31,Bronze,East,Branch,Self-Employed,62904.99,45,4754.04,17302.35,17,31,8,18,1,185.75,48.93,0,1838.76,1,2.0,0.0,0.0,1.0
7836,34,Bronze,East,Online,Retired,59949.1,9,8528.55,19868.64,18,30,10,25,3,455.5,40.94,0,6766.05,2,1.0,1.0,0.0,1.0
7837,23,Silver,South,Branch,Retired,54985.65,73,24516.84,14507.31,1,28,14,18,3,459.07,35.19,1,924.26,3,10.0,0.0,1.0,0.0
7838,34,Gold,North,Phone,Employed,30021.3,63,0.0,28050.55,25,36,6,21,5,295.98,81.86,0,5253.06,0,6.0,1.0,0.0,0.0
7839,62,Platinum,East,Phone,Self-Employed,38743.85,31,10102.75,3829.26,0,26,15,17,12,354.76,69.19,0,8375.62,4,1.0,0.0,1.0,0.0
7840,40,Platinum,North,Online,Unemployed,49035.34,35,3694.88,14306.9,16,30,7,14,3,244.25,66.84,0,4471.79,3,6.0,0.0,1.0,0.0
7841,41,Silver,West,Branch,Retired,42172.54,74,20962.75,29725.33,23,41,8,15,12,580.16,60.43,0,6846.11,1,4.0,1.0,1.0,1.0
7842,53,Silver,South,Online,Unemployed,35033.63,98,24628.73,24204.82,27,32,8,17,4,501.88,87.08,0,6015.39,6,6.0,1.0,0.0,0.0
7843,34,Gold,West,Branch,Unemployed,60141.55,53,5139.5,17379.1,19,22,11,21,14,74.61,84.94,1,5255.13,2,10.0,1.0,0.0,0.0
7844,61,Gold,North,Phone,Employed,56955.85,34,0.0,6015.7,27,29,19,25,5,371.14,45.15,0,6932.71,1,2.0,0.0,0.0,0.0
7845,66,Gold,West,Online,Employed,48606.88,45,10864.42,19002.67,25,38,8,24,3,313.86,49.7,0,3054.5,1,1.0,0.0,0.0,1.0
7846,41,Bronze,South,Online,Unemployed,57100.05,74,4046.86,38950.5,7,32,10,23,2,327.23,67.55,0,1181.36,1,10.0,0.0,1.0,1.0
7847,33,Bronze,North,Branch,Unemployed,40496.16,56,17097.77,15036.4,11,31,7,21,11,550.99,72.79,0,4030.45,2,6.0,1.0,1.0,1.0
7848,22,Silver,East,Branch,Unemployed,47162.15,8,18502.25,0.0,1,23,8,18,1,126.07,62.54,0,4817.7,4,4.0,1.0,1.0,1.0
7849,20,Bronze,West,Branch,Unemployed,43601.01,85,18393.41,9030.93,24,22,14,21,13,273.92,43.56,0,6649.44,1,2.0,0.0,0.0,0.0
7850,36,Gold,South,Phone,Self-Employed,57917.59,70,13834.74,28060.55,19,31,10,21,4,436.94,7.55,0,9414.43,2,6.0,0.0,0.0,1.0
7851,47,Gold,East,Branch,Unemployed,63832.6,16,0.0,25530.28,9,46,15,19,11,370.9,20.79,0,10006.89,0,9.0,1.0,1.0,1.0
7852,46,Bronze,South,Phone,Retired,62875.27,97,3640.71,19336.06,28,28,10,20,2,181.93,12.87,1,7817.26,3,2.0,1.0,1.0,1.0
7853,27,Platinum,North,Branch,Employed,33659.86,48,12616.65,28848.19,29,29,11,15,6,325.52,40.69,0,4106.15,1,5.0,0.0,0.0,0.0
7854,60,Silver,North,Branch,Retired,43313.07,83,11825.02,13192.12,26,34,4,23,2,310.03,33.0,0,3743.69,0,10.0,1.0,1.0,0.0
7855,47,Platinum,West,Phone,Employed,63832.6,16,0.0,25530.28,9,46,15,19,11,370.9,20.79,0,10006.89,0,9.0,1.0,1.0,1.0
7856,28,Silver,South,Branch,Employed,54020.76,70,20380.36,26545.59,9,28,12,25,13,281.37,5.0,1,8791.93,1,5.0,0.0,0.0,1.0
7857,38,Platinum,South,Phone,Employed,65761.61,45,8421.49,26482.02,14,20,13,19,4,474.59,62.7,0,4647.97,2,7.0,0.0,1.0,0.0
7858,59,Bronze,South,Phone,Retired,48364.65,51,0.0,19485.35,13,30,10,22,7,165.04,36.13,1,5722.88,3,9.0,1.0,1.0,1.0
7859,37,Silver,North,Branch,Employed,67759.81,30,11220.7,17994.92,26,29,13,16,2,256.24,66.95,0,9840.3,1,5.0,0.0,1.0,1.0
7860,51,Silver,West,Branch,Unemployed,50485.94,82,16705.75,30246.27,3,26,8,18,1,381.07,72.01,0,2366.61,1,2.0,0.0,1.0,0.0
7861,55,Silver,South,Online,Unemployed,70077.79,37,9498.03,17029.02,22,34,10,18,5,364.24,39.89,0,7146.43,3,2.0,0.0,0.0,0.0
7862,46,Gold,South,Branch,Self-Employed,79397.56,58,15645.84,19183.14,29,38,4,28,4,457.68,54.35,0,3684.46,1,9.0,0.0,0.0,1.0
7863,49,Gold,East,Online,Self-Employed,46292.43,65,8183.16,6607.65,25,35,4,18,6,354.04,21.08,0,538.2,1,3.0,1.0,0.0,0.0
7864,52,Platinum,South,Branch,Self-Employed,49326.21,43,5269.03,7699.9,12,23,15,19,3,279.82,62.29,0,1160.46,1,2.0,0.0,1.0,1.0
7865,63,Bronze,West,Phone,Unemployed,74260.38,13,10943.43,11683.81,21,33,13,13,6,118.03,37.05,0,638.62,0,9.0,1.0,0.0,0.0
7866,59,Gold,East,Phone,Retired,51865.77,5,3973.23,18189.47,6,29,11,15,1,137.36,69.64,0,4683.09,1,10.0,1.0,1.0,1.0
7867,38,Silver,East,Online,Self-Employed,61624.04,88,25434.48,36025.65,26,28,7,21,11,122.05,30.96,0,8230.22,2,4.0,1.0,1.0,0.0
7868,44,Gold,East,Branch,Unemployed,64344.43,96,25836.54,23161.79,7,34,13,28,7,256.57,48.85,0,2467.2,1,1.0,0.0,0.0,1.0
7869,48,Bronze,North,Online,Employed,38410.45,43,16253.46,12486.46,12,31,11,21,13,205.17,57.3,0,11826.0,0,5.0,1.0,0.0,0.0
7870,30,Gold,East,Branch,Retired,62965.87,87,18670.52,15058.21,24,24,7,16,5,243.97,27.6,0,3211.17,3,2.0,1.0,0.0,1.0
7871,44,Silver,South,Branch,Retired,17696.18,21,14471.61,30152.38,16,27,10,25,12,226.15,11.53,0,4621.89,2,8.0,0.0,1.0,0.0
7872,62,Platinum,North,Phone,Unemployed,67449.23,93,21970.56,34690.06,22,33,6,21,4,393.58,44.3,0,5025.81,3,10.0,1.0,1.0,1.0
7873,57,Silver,North,Online,Unemployed,71910.2,30,10374.92,14942.68,2,38,10,20,1,397.74,44.7,0,6488.68,2,7.0,1.0,1.0,1.0
7874,66,Bronze,North,Phone,Employed,72420.97,8,7266.07,8726.25,12,31,5,14,1,397.81,88.85,0,0.0,1,3.0,0.0,0.0,0.0
7875,19,Platinum,North,Phone,Employed,80287.99,38,24921.03,32936.71,15,23,15,22,3,377.99,14.03,0,7972.34,0,1.0,0.0,0.0,1.0
7876,36,Gold,North,Phone,Employed,60287.87,61,15802.71,24713.06,21,25,11,26,5,377.6,69.3,2,8258.21,2,3.0,1.0,1.0,1.0
7877,24,Gold,North,Online,Retired,39444.34,53,5845.25,15722.09,8,35,9,19,3,171.17,82.67,0,4941.05,2,9.0,1.0,1.0,0.0
7878,66,Gold,North,Branch,Retired,48529.53,65,3761.96,31104.53,18,20,8,22,14,46.96,61.93,0,3008.74,3,1.0,0.0,1.0,1.0
7879,43,Platinum,East,Branch,Self-Employed,69321.14,19,0.0,17034.33,8,30,11,17,12,521.49,6.95,0,2134.63,3,2.0,1.0,0.0,0.0
7880,42,Silver,West,Online,Self-Employed,73327.98,70,9278.83,8613.76,1,27,10,22,13,275.22,65.49,0,1795.6,2,3.0,1.0,0.0,1.0
7881,59,Platinum,South,Branch,Self-Employed,73986.85,73,0.0,14850.6,1,29,10,21,11,485.08,5.0,0,5249.1,1,4.0,1.0,0.0,1.0
7882,65,Platinum,South,Online,Retired,55147.38,23,20216.17,28446.03,10,32,13,15,10,168.79,48.75,0,1217.24,0,3.0,1.0,0.0,0.0
7883,52,Bronze,East,Online,Employed,65096.17,91,7376.07,10317.83,3,34,13,14,3,456.48,23.72,0,1069.32,1,5.0,1.0,0.0,0.0
7884,49,Platinum,East,Branch,Self-Employed,69332.95,82,12672.2,29854.07,8,30,12,22,9,317.43,62.89,0,1622.15,3,1.0,0.0,0.0,0.0
7885,22,Gold,North,Phone,Employed,38101.68,40,10525.85,29070.35,3,34,11,25,1,169.1,86.16,0,4926.33,1,6.0,1.0,1.0,0.0
7886,32,Silver,West,Online,Employed,44963.32,89,6144.21,17895.64,7,26,7,25,13,384.94,41.8,0,4325.39,1,5.0,0.0,0.0,0.0
7887,37,Silver,North,Online,Employed,60748.84,79,3075.58,18797.88,25,27,5,11,5,369.32,66.06,0,5082.02,2,2.0,0.0,1.0,0.0
7888,64,Silver,East,Online,Self-Employed,16721.45,85,29159.38,37422.74,27,33,8,23,13,53.52,20.24,0,9181.38,5,1.0,1.0,1.0,0.0
7889,58,Gold,North,Online,Self-Employed,41723.93,53,15087.68,36568.21,25,23,9,18,1,326.64,60.02,0,3354.45,3,1.0,1.0,1.0,1.0
7890,57,Gold,South,Branch,Employed,57380.06,45,16031.61,23747.84,18,29,18,19,2,78.55,63.49,0,1616.21,2,2.0,1.0,0.0,1.0
7891,46,Gold,South,Branch,Self-Employed,65508.22,14,0.0,5499.54,29,45,12,20,6,177.12,58.3,0,4212.92,0,3.0,0.0,0.0,0.0
7892,44,Gold,North,Online,Unemployed,52284.04,99,5209.47,11497.23,24,31,5,28,1,511.32,63.68,0,5639.08,2,8.0,0.0,1.0,1.0
7893,45,Gold,West,Phone,Self-Employed,49377.63,69,0.0,18816.11,11,28,12,20,3,175.17,58.38,0,1399.34,2,1.0,0.0,0.0,0.0
7894,19,Platinum,North,Branch,Employed,51461.26,41,16244.07,49916.71,10,29,10,18,14,288.05,35.07,0,7440.44,2,1.0,0.0,1.0,1.0
7895,67,Gold,North,Phone,Employed,61168.8,26,1265.16,30709.75,2,25,9,19,11,377.09,46.57,0,8461.06,1,1.0,0.0,0.0,1.0
7896,39,Gold,West,Phone,Retired,37709.88,25,15057.75,30648.12,20,25,9,31,6,398.72,39.0,0,6106.05,3,1.0,0.0,1.0,0.0
7897,43,Gold,West,Online,Retired,23858.42,18,4280.34,26388.59,9,18,10,21,8,328.19,30.08,0,1953.76,0,5.0,1.0,1.0,0.0
